name,brand,imageUrl,price,category,sub_category,type,stock,unit,discount
Tata Poha,Tata,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/tata_tata_poha.jpg,41.19,grocery,poha,grocery,189,500g,6
Tata Flattened Rice,Tata,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/tata_tata_flattened_rice.jpg,105.32,grocery,flattened_rice,grocery,126,1kg,4
Tata Rava,Tata,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/tata_tata_rava.jpg,71.44,grocery,rava,grocery,65,500g,3
Tata Jaggery,Tata,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/tata_tata_jaggery.jpg,177.93,grocery,jaggery,grocery,143,500g,9
Fortune Basmati Rice,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_basmati_rice.jpg,227.24,grocery,basmati_rice,grocery,96,1kg,10
Fortune Whole Wheat Atta,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_whole_wheat_atta.jpg,141.6,grocery,whole_wheat_atta,grocery,178,1kg,3
Fortune Maida,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_maida.jpg,256.05,grocery,maida,grocery,87,500g,3
Fortune Suji,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_suji.jpg,85.33,grocery,suji,grocery,190,500g,1
Fortune Besan,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_besan.jpg,66.04,grocery,besan,grocery,15,500g,5
Fortune Moong Dal,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_moong_dal.jpg,41.06,grocery,moong_dal,grocery,157,500g,0
Fortune Toor Dal,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_toor_dal.jpg,60.81,grocery,toor_dal,grocery,102,500g,0
Fortune Chana Dal,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_chana_dal.jpg,224.9,grocery,chana_dal,grocery,166,500g,6
Fortune Kala Chana,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_kala_chana.jpg,142.62,grocery,kala_chana,grocery,52,500g,10
Fortune Rajma,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_rajma.jpg,46.39,grocery,rajma,grocery,54,500g,8
Fortune Kabuli Chana,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_kabuli_chana.jpg,277.89,grocery,kabuli_chana,grocery,89,500g,0
Fortune Sugar,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_sugar.jpg,222.02,grocery,sugar,grocery,120,500g,0
Fortune Salt,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_salt.jpg,194.55,grocery,salt,grocery,152,500g,2
Fortune Poha,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_poha.jpg,71.42,grocery,poha,grocery,170,500g,0
Fortune Flattened Rice,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_flattened_rice.jpg,212.89,grocery,flattened_rice,grocery,103,1kg,6
Fortune Rava,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_rava.jpg,55.79,grocery,rava,grocery,85,500g,10
Fortune Jaggery,Fortune,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/fortune_fortune_jaggery.jpg,291.2,grocery,jaggery,grocery,69,500g,1
Daawat Basmati Rice,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_basmati_rice.jpg,39.85,grocery,basmati_rice,grocery,54,1kg,9
Daawat Whole Wheat Atta,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_whole_wheat_atta.jpg,267.72,grocery,whole_wheat_atta,grocery,151,1kg,5
Daawat Maida,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_maida.jpg,166.63,grocery,maida,grocery,157,500g,4
Daawat Suji,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_suji.jpg,213.97,grocery,suji,grocery,63,500g,2
Daawat Besan,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_besan.jpg,20.07,grocery,besan,grocery,102,500g,1
Daawat Moong Dal,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_moong_dal.jpg,276.64,grocery,moong_dal,grocery,141,500g,6
Daawat Toor Dal,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_toor_dal.jpg,26.34,grocery,toor_dal,grocery,152,500g,7
Daawat Chana Dal,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_chana_dal.jpg,78.39,grocery,chana_dal,grocery,164,500g,10
Daawat Kala Chana,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_kala_chana.jpg,82.91,grocery,kala_chana,grocery,71,500g,1
Daawat Rajma,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_rajma.jpg,238.73,grocery,rajma,grocery,59,500g,0
Daawat Kabuli Chana,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_kabuli_chana.jpg,122.65,grocery,kabuli_chana,grocery,13,500g,0
Daawat Sugar,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_sugar.jpg,235.58,grocery,sugar,grocery,34,500g,3
Daawat Salt,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_salt.jpg,83.73,grocery,salt,grocery,68,500g,0
Daawat Poha,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_poha.jpg,295.62,grocery,poha,grocery,130,500g,6
Daawat Flattened Rice,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_flattened_rice.jpg,93.81,grocery,flattened_rice,grocery,23,1kg,8
Daawat Rava,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_rava.jpg,220.96,grocery,rava,grocery,17,500g,3
Daawat Jaggery,Daawat,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/daawat_daawat_jaggery.jpg,295.57,grocery,jaggery,grocery,22,500g,1
India Gate Basmati Rice,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_basmati_rice.jpg,82.12,grocery,basmati_rice,grocery,196,1kg,5
India Gate Whole Wheat Atta,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_whole_wheat_atta.jpg,22.66,grocery,whole_wheat_atta,grocery,117,1kg,8
India Gate Maida,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_maida.jpg,281.28,grocery,maida,grocery,56,500g,0
India Gate Suji,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_suji.jpg,45.45,grocery,suji,grocery,100,500g,7
India Gate Besan,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_besan.jpg,281.27,grocery,besan,grocery,119,500g,1
India Gate Moong Dal,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_moong_dal.jpg,241.96,grocery,moong_dal,grocery,200,500g,7
India Gate Toor Dal,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_toor_dal.jpg,37.02,grocery,toor_dal,grocery,101,500g,6
India Gate Chana Dal,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_chana_dal.jpg,154.86,grocery,chana_dal,grocery,25,500g,9
India Gate Kala Chana,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_kala_chana.jpg,293.03,grocery,kala_chana,grocery,11,500g,6
India Gate Rajma,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_rajma.jpg,155.33,grocery,rajma,grocery,171,500g,9
India Gate Kabuli Chana,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_kabuli_chana.jpg,129.68,grocery,kabuli_chana,grocery,141,500g,4
India Gate Sugar,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_sugar.jpg,253.08,grocery,sugar,grocery,135,500g,3
India Gate Salt,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_salt.jpg,281.46,grocery,salt,grocery,79,500g,8
India Gate Poha,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_poha.jpg,86.52,grocery,poha,grocery,112,500g,6
India Gate Flattened Rice,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_flattened_rice.jpg,187.93,grocery,flattened_rice,grocery,135,1kg,9
India Gate Rava,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_rava.jpg,35.21,grocery,rava,grocery,169,500g,8
India Gate Jaggery,India Gate,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/india_gate_india_gate_jaggery.jpg,69.45,grocery,jaggery,grocery,30,500g,2
Aashirvaad Basmati Rice,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_basmati_rice.jpg,38.81,grocery,basmati_rice,grocery,115,1kg,10
Aashirvaad Whole Wheat Atta,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_whole_wheat_atta.jpg,263.1,grocery,whole_wheat_atta,grocery,94,1kg,5
Aashirvaad Maida,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_maida.jpg,230.06,grocery,maida,grocery,191,500g,8
Aashirvaad Suji,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_suji.jpg,68.01,grocery,suji,grocery,108,500g,1
Aashirvaad Besan,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_besan.jpg,37.8,grocery,besan,grocery,122,500g,5
Aashirvaad Moong Dal,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_moong_dal.jpg,57.23,grocery,moong_dal,grocery,13,500g,0
Aashirvaad Toor Dal,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_toor_dal.jpg,240.35,grocery,toor_dal,grocery,193,500g,9
Aashirvaad Chana Dal,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_chana_dal.jpg,52.26,grocery,chana_dal,grocery,173,500g,10
Aashirvaad Kala Chana,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_kala_chana.jpg,98.96,grocery,kala_chana,grocery,105,500g,5
Aashirvaad Rajma,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_rajma.jpg,231.83,grocery,rajma,grocery,165,500g,5
Aashirvaad Kabuli Chana,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_kabuli_chana.jpg,174.59,grocery,kabuli_chana,grocery,149,500g,9
Aashirvaad Sugar,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_sugar.jpg,116.24,grocery,sugar,grocery,187,500g,9
Aashirvaad Salt,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_salt.jpg,208.37,grocery,salt,grocery,108,500g,7
Aashirvaad Poha,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_poha.jpg,65.96,grocery,poha,grocery,61,500g,3
Aashirvaad Flattened Rice,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_flattened_rice.jpg,54.23,grocery,flattened_rice,grocery,118,1kg,6
Aashirvaad Rava,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_rava.jpg,159.76,grocery,rava,grocery,119,500g,7
Aashirvaad Jaggery,Aashirvaad,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/aashirvaad_aashirvaad_jaggery.jpg,270.35,grocery,jaggery,grocery,144,500g,6
Haldiram Bhujia,Haldiram,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/haldiram_haldiram_bhujia.jpg,286.29,snacks,bhujia,grocery,148,500g,6
Parle-G Biscuits,Parle,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/parle_parle-g_biscuits.jpg,200.36,snacks,biscuits,grocery,165,500g,1
Patanjali Dant Kanti,Patanjali,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/patanjali_patanjali_dant_kanti.jpg,74.52,personal_care,toothpaste,grocery,144,500g,4
Dettol Liquid,Dettol,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/dettol_dettol_liquid.jpg,93.92,personal_care,antiseptic,grocery,104,500g,2
Tide Washing Powder,Tide,https://cdn.jsdelivr.net/gh/WhiteWolf2077/imagess/images/tide_tide_washing_powder.jpg,190.78,cleaning,detergent,grocery,190,500g,5
